st,n,h,td,val
AMMONIA,GERMANY,12,9,1.28020516277478e-08
AMMONIA,GERMANY,12,10,1.132488959134014e-08
AMMONIA,GERMANY,12,11,8.660209557583806e-09
AMMONIA,GERMANY,12,12,6.264832118633035e-09
AMMONIA,GERMANY,13,1,1.090544772009851e-08
AMMONIA,GERMANY,13,2,1.732041788655807e-08
AMMONIA,GERMANY,13,3,2.944470711827455e-08
AMMONIA,GERMANY,13,4,8.41277457172131e-09
AMMONIA,GERMANY,13,5,8.179087046562547e-09
AMMONIA,GERMANY,13,6,1.962980768288126e-08
AMMONIA,GERMANY,13,7,7.74861004749008e-09
AMMONIA,GERMANY,13,8,5.165740085405238e-09
AMMONIA,GERMANY,13,9,1.280205162822119e-08
AMMONIA,GERMANY,13,10,1.132488959098955e-08
AMMONIA,GERMANY,13,11,8.660209556529012e-09
AMMONIA,GERMANY,13,12,6.264832117961021e-09
AMMONIA,GERMANY,14,1,1.090544771947554e-08
AMMONIA,GERMANY,14,2,1.732041788474378e-08
AMMONIA,GERMANY,14,3,2.944470711835396e-08
AMMONIA,GERMANY,14,4,8.412774572767793e-09
AMMONIA,GERMANY,14,5,8.179087047632032e-09
AMMONIA,GERMANY,14,6,1.962980768520837e-08
AMMONIA,GERMANY,14,7,7.748610047392513e-09
AMMONIA,GERMANY,14,8,5.165740085601339e-09
AMMONIA,GERMANY,14,9,1.280205162869235e-08
AMMONIA,GERMANY,14,10,1.132488959064547e-08
AMMONIA,GERMANY,14,11,8.660209555476838e-09
AMMONIA,GERMANY,14,12,6.264832117335672e-09
AMMONIA,GERMANY,15,1,1.090544771885567e-08
AMMONIA,GERMANY,15,2,1.732041788293976e-08
AMMONIA,GERMANY,15,3,2.944470711843369e-08
AMMONIA,GERMANY,15,4,8.412774573813561e-09
AMMONIA,GERMANY,15,5,8.179087048704164e-09
AMMONIA,GERMANY,15,6,1.962980768758944e-08
AMMONIA,GERMANY,15,7,7.748610047296374e-09
AMMONIA,GERMANY,15,8,5.165740085808413e-09
AMMONIA,GERMANY,15,9,1.280205162916134e-08
AMMONIA,GERMANY,15,10,1.132488959030554e-08
AMMONIA,GERMANY,15,11,8.660209554427603e-09
AMMONIA,GERMANY,15,12,6.264832116654155e-09
AMMONIA,GERMANY,16,1,1.090544771824001e-08
AMMONIA,GERMANY,16,2,1.732041788112108e-08
