st,n,h,td,val
AMMONIA,GERMANY,14,1,5.776308117449149e-06
AMMONIA,GERMANY,14,2,9.17424284719668e-06
AMMONIA,GERMANY,14,3,1.559596068874871e-05
AMMONIA,GERMANY,14,4,4.45595776739975e-06
AMMONIA,GERMANY,14,5,4.33218620313038e-06
AMMONIA,GERMANY,14,6,1.039727172051288e-05
AMMONIA,GERMANY,14,7,4.104227363197578e-06
AMMONIA,GERMANY,14,8,2.736136741560714e-06
AMMONIA,GERMANY,14,9,6.780866064861573e-06
AMMONIA,GERMANY,14,10,5.998483064440153e-06
AMMONIA,GERMANY,14,11,4.587142251538697e-06
AMMONIA,GERMANY,14,12,3.318334257251873e-06
AMMONIA,GERMANY,15,1,5.776307828961882e-06
AMMONIA,GERMANY,15,2,9.17424141649095e-06
AMMONIA,GERMANY,15,3,1.559596129598186e-05
AMMONIA,GERMANY,15,4,4.455957638394596e-06
AMMONIA,GERMANY,15,5,4.332186132094441e-06
AMMONIA,GERMANY,15,6,1.03972709531289e-05
AMMONIA,GERMANY,15,7,4.104227240599059e-06
AMMONIA,GERMANY,15,8,2.736136715818301e-06
AMMONIA,GERMANY,15,9,6.780865495436296e-06
AMMONIA,GERMANY,15,10,5.998482820960089e-06
AMMONIA,GERMANY,15,11,4.587141885600671e-06
AMMONIA,GERMANY,15,12,3.318333914120106e-06
AMMONIA,GERMANY,16,1,5.776307456594335e-06
AMMONIA,GERMANY,16,2,9.174239025663925e-06
AMMONIA,GERMANY,16,3,1.559596140852907e-05
AMMONIA,GERMANY,16,4,4.455957400809463e-06
AMMONIA,GERMANY,16,5,4.332185999903967e-06
AMMONIA,GERMANY,16,6,1.039726963319107e-05
AMMONIA,GERMANY,16,7,4.104227011728325e-06
AMMONIA,GERMANY,16,8,2.736136548117544e-06
AMMONIA,GERMANY,16,9,6.780865616529905e-06
AMMONIA,GERMANY,16,10,5.998482411704418e-06
AMMONIA,GERMANY,16,11,4.587141571330694e-06
AMMONIA,GERMANY,16,12,3.318333616461193e-06
AMMONIA,GERMANY,17,1,5.776306919929555e-06
AMMONIA,GERMANY,17,2,9.17423453251783e-06
AMMONIA,GERMANY,17,3,1.559596143303726e-05
AMMONIA,GERMANY,17,4,4.455957025565927e-06
AMMONIA,GERMANY,17,5,4.33218575807129e-06
AMMONIA,GERMANY,17,6,1.039726798796521e-05
AMMONIA,GERMANY,17,7,4.104226957768786e-06
AMMONIA,GERMANY,17,8,2.736136359489835e-06
AMMONIA,GERMANY,17,9,6.780864660509654e-06
AMMONIA,GERMANY,17,10,5.998481837192304e-06
AMMONIA,GERMANY,17,11,4.587140553403019e-06
AMMONIA,GERMANY,17,12,3.318333176514712e-06
AMMONIA,GERMANY,18,1,5.776306637239811e-06
AMMONIA,GERMANY,18,2,9.17423113824323e-06
AMMONIA,GERMANY,18,3,1.559595545842441e-05
AMMONIA,GERMANY,18,4,4.455956468720524e-06
AMMONIA,GERMANY,18,5,4.332185343020204e-06
AMMONIA,GERMANY,18,6,1.039726596082504e-05
AMMONIA,GERMANY,18,7,4.104226571010537e-06
AMMONIA,GERMANY,18,8,2.736136295892948e-06
AMMONIA,GERMANY,18,9,6.7808632203096e-06
AMMONIA,GERMANY,18,10,5.998480303709707e-06
AMMONIA,GERMANY,18,11,4.587140094120121e-06
AMMONIA,GERMANY,18,12,3.318332947812506e-06
AMMONIA,GERMANY,19,1,5.776306388458159e-06
AMMONIA,GERMANY,19,2,9.174229512274475e-06
AMMONIA,GERMANY,19,3,1.559595592709861e-05
AMMONIA,GERMANY,19,4,4.455956092997343e-06
AMMONIA,GERMANY,19,5,4.332185318369814e-06
AMMONIA,GERMANY,19,6,1.039726412045049e-05
AMMONIA,GERMANY,19,7,4.104226205246058e-06
AMMONIA,GERMANY,19,8,2.736135981382224e-06
