k,ct,n,h,td,b
1,ELECTRICITY,GERMANY,14,10,0.15143901040759986
1,ELECTRICITY,GERMANY,14,11,0.16441138397000846
1,ELECTRICITY,GERMANY,14,12,0.14892549574070385
1,ELECTRICITY,GERMANY,15,1,0.14598002440544156
1,ELECTRICITY,GERMANY,15,2,0.15090442004175814
1,ELECTRICITY,GERMANY,15,3,0.15428750310936784
1,ELECTRICITY,GERMANY,15,4,0.15424427699243834
1,ELECTRICITY,GERMANY,15,5,0.1537918608170687
1,ELECTRICITY,GERMANY,15,6,0.15519160120537698
1,ELECTRICITY,GERMANY,15,7,0.155353764917269
1,ELECTRICITY,GERMANY,15,8,0.1574602616655639
1,ELECTRICITY,GERMANY,15,9,0.15087121173844223
1,ELECTRICITY,GERMANY,15,10,0.15349716820792927
1,ELECTRICITY,GERMANY,15,11,0.16504450808180843
1,ELECTRICITY,GERMANY,15,12,0.14941270308933524
1,ELECTRICITY,GERMANY,16,1,0.14615782526394086
1,ELECTRICITY,GERMANY,16,2,0.15136797536682986
1,ELECTRICITY,GERMANY,16,3,0.1541687549526194
1,ELECTRICITY,GERMANY,16,4,0.15463826635915603
1,ELECTRICITY,GERMANY,16,5,0.1544601248516777
1,ELECTRICITY,GERMANY,16,6,0.1559051503004864
1,ELECTRICITY,GERMANY,16,7,0.15575238178322448
1,ELECTRICITY,GERMANY,16,8,0.15782410835187782
1,ELECTRICITY,GERMANY,16,9,0.15125745486250833
1,ELECTRICITY,GERMANY,16,10,0.15304396073653967
1,ELECTRICITY,GERMANY,16,11,0.1644524586143882
1,ELECTRICITY,GERMANY,16,12,0.14941909292128064
1,ELECTRICITY,GERMANY,17,1,0.14415308496987636
1,ELECTRICITY,GERMANY,17,2,0.1483530921758795
1,ELECTRICITY,GERMANY,17,3,0.15156977289909815
1,ELECTRICITY,GERMANY,17,4,0.15471200947781705
1,ELECTRICITY,GERMANY,17,5,0.15578376642910483
1,ELECTRICITY,GERMANY,17,6,0.156111052248274
1,ELECTRICITY,GERMANY,17,7,0.15664878928732484
1,ELECTRICITY,GERMANY,17,8,0.1575715626212937
1,ELECTRICITY,GERMANY,17,9,0.15213418852121008
1,ELECTRICITY,GERMANY,17,10,0.15289275659788207
1,ELECTRICITY,GERMANY,17,11,0.15979764021984844
1,ELECTRICITY,GERMANY,17,12,0.1474677895630713
1,ELECTRICITY,GERMANY,18,1,0.14492420304837847
1,ELECTRICITY,GERMANY,18,2,0.14769976950298067
1,ELECTRICITY,GERMANY,18,3,0.14784520315181
1,ELECTRICITY,GERMANY,18,4,0.15430427612516764
1,ELECTRICITY,GERMANY,18,5,0.15648768614456005
1,ELECTRICITY,GERMANY,18,6,0.15644523928652002
