st,n,h,td,val
COAL,GERMANY,1,8,29.35477047711671
COAL,GERMANY,1,9,29.35477043769675
COAL,GERMANY,1,10,1.232476368779449e-08
COAL,GERMANY,1,11,29.35477045912997
COAL,GERMANY,1,12,6.821993834643646e-09
COAL,GERMANY,2,1,1.186674416009022e-08
COAL,GERMANY,2,2,29.35477041426042
COAL,GERMANY,2,3,29.35477035157785
COAL,GERMANY,2,4,29.35477046036301
COAL,GERMANY,2,5,29.35477008421465
COAL,GERMANY,2,6,29.35477040196798
COAL,GERMANY,2,7,29.3547704638439
COAL,GERMANY,2,8,29.35477047706683
COAL,GERMANY,2,9,29.35477043763844
COAL,GERMANY,2,10,1.232318686901216e-08
COAL,GERMANY,2,11,29.3547704590976
COAL,GERMANY,2,12,6.821438367145671e-09
COAL,GERMANY,3,1,1.186558641908463e-08
COAL,GERMANY,3,2,29.35477041418275
COAL,GERMANY,3,3,29.35477035144592
COAL,GERMANY,3,4,29.35477046036529
COAL,GERMANY,3,5,29.35477029507224
COAL,GERMANY,3,6,29.35477040184945
COAL,GERMANY,3,7,29.35477046381448
COAL,GERMANY,3,8,29.35477047710426
COAL,GERMANY,3,9,29.3547704375921
COAL,GERMANY,3,10,1.232194956264987e-08
COAL,GERMANY,3,11,29.3547704590658
COAL,GERMANY,3,12,6.821204554606931e-09
COAL,GERMANY,4,1,1.186469351014319e-08
COAL,GERMANY,4,2,29.35477041413508
COAL,GERMANY,4,3,29.35477035135094
COAL,GERMANY,4,4,29.35477046036169
COAL,GERMANY,4,5,29.35477036518625
COAL,GERMANY,4,6,29.35477040172752
COAL,GERMANY,4,7,29.35477046380262
COAL,GERMANY,4,8,29.35477047708181
COAL,GERMANY,4,9,29.35477043757463
COAL,GERMANY,4,10,1.232099793416104e-08
COAL,GERMANY,4,11,29.35477045906084
COAL,GERMANY,4,12,6.821113381034094e-09
COAL,GERMANY,5,1,1.1863991681909e-08
COAL,GERMANY,5,2,29.35477041409902
COAL,GERMANY,5,3,29.35477035127949
COAL,GERMANY,5,4,29.35477046034402
COAL,GERMANY,5,5,29.35477045981858
COAL,GERMANY,5,6,29.35477040157912
COAL,GERMANY,5,7,29.35477046378941
COAL,GERMANY,5,8,29.35477047705659
COAL,GERMANY,5,9,29.35477043754276
COAL,GERMANY,5,10,1.232025207860318e-08
COAL,GERMANY,5,11,29.35477045905151
COAL,GERMANY,5,12,6.82116232566978e-09
COAL,GERMANY,6,1,1.186342699922892e-08
COAL,GERMANY,6,2,29.35477041407317
COAL,GERMANY,6,3,29.35477035122189
COAL,GERMANY,6,4,29.35477046033483
COAL,GERMANY,6,5,29.35477046000863
COAL,GERMANY,6,6,29.35477040137823
COAL,GERMANY,6,7,29.35477046377923
COAL,GERMANY,6,8,29.35477047703759
COAL,GERMANY,6,9,29.3547704375215
COAL,GERMANY,6,10,1.23196536184842e-08
COAL,GERMANY,6,11,29.35477045903658
COAL,GERMANY,6,12,6.821350224585711e-09
COAL,GERMANY,7,1,1.186296078738876e-08
COAL,GERMANY,7,2,29.35477041404989
COAL,GERMANY,7,3,29.35477035118284
COAL,GERMANY,7,4,29.35477046032321
COAL,GERMANY,7,5,29.35477043489111
COAL,GERMANY,7,6,29.35477040108088
COAL,GERMANY,7,7,29.35477046376253
COAL,GERMANY,7,8,29.3547704770054
COAL,GERMANY,7,9,29.35477043751065
COAL,GERMANY,7,10,1.231916114782523e-08
COAL,GERMANY,7,11,29.35477045902836
COAL,GERMANY,7,12,6.821681948202083e-09
COAL,GERMANY,8,1,1.186256627845817e-08
COAL,GERMANY,8,2,29.35477041403325
COAL,GERMANY,8,3,29.35477035114824
COAL,GERMANY,8,4,29.35477046030898
COAL,GERMANY,8,5,29.35477046009829
COAL,GERMANY,8,6,29.35477040055189
COAL,GERMANY,8,7,29.35477046376119
COAL,GERMANY,8,8,29.35477047697183
COAL,GERMANY,8,9,29.35477043749221
COAL,GERMANY,8,10,1.231874609849673e-08
COAL,GERMANY,8,11,29.35477045901859
COAL,GERMANY,8,12,6.822177775131635e-09
COAL,GERMANY,9,1,1.186222448203099e-08
COAL,GERMANY,9,2,29.35477041401715
COAL,GERMANY,9,3,29.35477035112147
COAL,GERMANY,9,4,29.35477046030826
COAL,GERMANY,9,5,29.35477030003453
COAL,GERMANY,9,6,29.35477001495189
COAL,GERMANY,9,7,29.35477046375601
COAL,GERMANY,9,8,29.35477047693001
COAL,GERMANY,9,9,29.35477043748741
COAL,GERMANY,9,10,1.231838811258875e-08
COAL,GERMANY,9,11,29.35477045902021
COAL,GERMANY,9,12,6.822877889794893e-09
COAL,GERMANY,10,1,1.186192093671014e-08
COAL,GERMANY,10,2,29.35477041400218
COAL,GERMANY,10,3,29.35477035109435
COAL,GERMANY,10,4,29.35477046029888
COAL,GERMANY,10,5,21.69324774911022
COAL,GERMANY,10,6,13.85240915836121
COAL,GERMANY,10,7,29.35477046376134
COAL,GERMANY,10,8,29.3547704768112
COAL,GERMANY,10,9,29.35477043747832
COAL,GERMANY,10,10,1.231807153874727e-08
COAL,GERMANY,10,11,29.3547704590096
COAL,GERMANY,10,12,6.823845208850641e-09
COAL,GERMANY,11,1,1.186164361071076e-08
COAL,GERMANY,11,2,29.35477041398648
COAL,GERMANY,11,3,29.3547703510789
COAL,GERMANY,11,4,29.35477046029162
COAL,GERMANY,11,5,20.78791648342994
COAL,GERMANY,11,6,29.35476948594226
COAL,GERMANY,11,7,29.35477046374728
COAL,GERMANY,11,8,28.70354450483553
COAL,GERMANY,11,9,29.35477043746936
COAL,GERMANY,11,10,1.231778326790151e-08
COAL,GERMANY,11,11,29.35477045900244
COAL,GERMANY,11,12,6.825182495853089e-09
COAL,GERMANY,12,1,1.186138177286986e-08
COAL,GERMANY,12,2,29.35477041396794
COAL,GERMANY,12,3,29.3547703510543
COAL,GERMANY,12,4,29.35477046029153
COAL,GERMANY,12,5,5.526099399966737
COAL,GERMANY,12,6,29.35476999570944
COAL,GERMANY,12,7,29.35477046374681
COAL,GERMANY,12,8,14.54395464838837
COAL,GERMANY,12,9,29.35477043745385
COAL,GERMANY,12,10,1.231751181707208e-08
COAL,GERMANY,12,11,29.35477045899902
COAL,GERMANY,12,12,6.827174521139888e-09
COAL,GERMANY,13,1,1.186112524702865e-08
COAL,GERMANY,13,2,29.35477041395442
COAL,GERMANY,13,3,29.35477035103726
COAL,GERMANY,13,4,29.35477046028729
COAL,GERMANY,13,5,1.070796115171926e-07
COAL,GERMANY,13,6,28.44263060810815
COAL,GERMANY,13,7,29.35477046374506
COAL,GERMANY,13,8,11.69724009281795
COAL,GERMANY,13,9,29.35477043744483
COAL,GERMANY,13,10,1.231724613583265e-08
COAL,GERMANY,13,11,29.35477045898913
