k,ct,n,h,td,b
2,ELECTRICITY,GERMANY,23,4,0.25498887963695877
2,ELECTRICITY,GERMANY,23,5,0.2553343687762901
2,ELECTRICITY,GERMANY,23,6,0.25883826764588197
2,ELECTRICITY,GERMANY,23,7,0.2635178038445293
2,ELECTRICITY,GERMANY,23,8,0.2641734470573372
2,ELECTRICITY,GERMANY,23,9,0.2570282507486913
2,ELECTRICITY,GERMANY,23,10,0.2553513332767373
2,ELECTRICITY,GERMANY,23,11,0.2613953616869251
2,ELECTRICITY,GERMANY,23,12,0.245907632268826
2,ELECTRICITY,GERMANY,24,1,0.2460468789437089
2,ELECTRICITY,GERMANY,24,2,0.2446777027261758
2,ELECTRICITY,GERMANY,24,3,0.2516726658263174
2,ELECTRICITY,GERMANY,24,4,0.25894241130913115
2,ELECTRICITY,GERMANY,24,5,0.2601007368847566
2,ELECTRICITY,GERMANY,24,6,0.2621049076084971
2,ELECTRICITY,GERMANY,24,7,0.2671895243100119
2,ELECTRICITY,GERMANY,24,8,0.2685688150585734
2,ELECTRICITY,GERMANY,24,9,0.26059778073529033
2,ELECTRICITY,GERMANY,24,10,0.260126771505374
2,ELECTRICITY,GERMANY,24,11,0.264637164993442
2,ELECTRICITY,GERMANY,24,12,0.2525283641627984
2,HEAT_HIGH_T,GERMANY,1,1,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,1,2,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,1,3,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,1,4,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,1,5,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,1,6,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,1,7,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,1,8,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,1,9,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,1,10,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,1,11,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,1,12,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,2,1,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,2,2,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,2,3,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,2,4,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,2,5,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,2,6,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,2,7,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,2,8,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,2,9,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,2,10,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,2,11,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,2,12,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,3,1,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,3,2,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,3,3,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,3,4,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,3,5,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,3,6,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,3,7,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,3,8,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,3,9,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,3,10,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,3,11,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,3,12,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,4,1,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,4,2,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,4,3,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,4,4,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,4,5,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,4,6,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,4,7,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,4,8,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,4,9,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,4,10,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,4,11,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,4,12,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,5,1,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,5,2,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,5,3,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,5,4,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,5,5,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,5,6,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,5,7,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,5,8,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,5,9,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,5,10,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,5,11,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,5,12,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,6,1,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,6,2,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,6,3,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,6,4,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,6,5,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,6,6,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,6,7,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,6,8,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,6,9,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,6,10,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,6,11,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,6,12,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,7,1,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,7,2,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,7,3,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,7,4,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,7,5,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,7,6,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,7,7,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,7,8,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,7,9,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,7,10,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,7,11,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,7,12,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,8,1,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,8,2,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,8,3,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,8,4,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,8,5,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,8,6,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,8,7,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,8,8,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,8,9,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,8,10,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,8,11,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,8,12,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,9,1,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,9,2,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,9,3,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,9,4,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,9,5,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,9,6,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,9,7,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,9,8,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,9,9,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,9,10,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,9,11,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,9,12,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,10,1,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,10,2,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,10,3,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,10,4,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,10,5,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,10,6,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,10,7,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,10,8,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,10,9,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,10,10,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,10,11,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,10,12,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,11,1,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,11,2,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,11,3,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,11,4,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,11,5,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,11,6,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,11,7,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,11,8,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,11,9,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,11,10,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,11,11,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,11,12,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,12,1,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,12,2,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,12,3,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,12,4,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,12,5,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,12,6,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,12,7,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,12,8,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,12,9,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,12,10,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,12,11,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,12,12,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,13,1,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,13,2,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,13,3,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,13,4,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,13,5,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,13,6,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,13,7,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,13,8,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,13,9,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,13,10,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,13,11,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,13,12,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,14,1,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,14,2,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,14,3,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,14,4,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,14,5,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,14,6,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,14,7,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,14,8,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,14,9,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,14,10,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,14,11,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,14,12,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,15,1,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,15,2,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,15,3,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,15,4,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,15,5,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,15,6,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,15,7,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,15,8,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,15,9,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,15,10,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,15,11,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,15,12,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,16,1,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,16,2,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,16,3,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,16,4,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,16,5,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,16,6,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,16,7,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,16,8,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,16,9,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,16,10,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,16,11,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,16,12,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,17,1,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,17,2,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,17,3,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,17,4,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,17,5,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,17,6,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,17,7,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,17,8,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,17,9,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,17,10,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,17,11,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,17,12,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,18,1,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,18,2,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,18,3,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,18,4,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,18,5,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,18,6,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,18,7,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,18,8,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,18,9,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,18,10,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,18,11,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,18,12,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,19,1,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,19,2,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,19,3,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,19,4,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,19,5,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,19,6,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,19,7,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,19,8,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,19,9,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,19,10,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,19,11,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,19,12,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,20,1,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,20,2,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,20,3,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,20,4,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,20,5,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,20,6,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,20,7,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,20,8,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,20,9,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,20,10,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,20,11,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,20,12,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,21,1,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,21,2,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,21,3,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,21,4,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,21,5,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,21,6,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,21,7,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,21,8,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,21,9,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,21,10,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,21,11,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,21,12,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,22,1,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,22,2,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,22,3,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,22,4,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,22,5,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,22,6,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,22,7,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,22,8,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,22,9,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,22,10,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,22,11,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,22,12,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,23,1,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,23,2,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,23,3,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,23,4,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,23,5,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,23,6,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,23,7,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,23,8,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,23,9,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,23,10,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,23,11,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,23,12,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,24,1,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,24,2,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,24,3,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,24,4,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,24,5,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,24,6,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,24,7,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,24,8,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,24,9,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,24,10,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,24,11,0.39701316015475047
2,HEAT_HIGH_T,GERMANY,24,12,0.39701316015475047
2,HEAT_LOW_T_DECEN,GERMANY,1,1,0.2047182757159527
2,HEAT_LOW_T_DECEN,GERMANY,1,2,0.16797921928330878
2,HEAT_LOW_T_DECEN,GERMANY,1,3,0.22433243930399324
2,HEAT_LOW_T_DECEN,GERMANY,1,4,0.2749249056727699
2,HEAT_LOW_T_DECEN,GERMANY,1,5,0.5231484855788756
2,HEAT_LOW_T_DECEN,GERMANY,1,6,0.2757644717056692
2,HEAT_LOW_T_DECEN,GERMANY,1,7,0.5659566309598415
2,HEAT_LOW_T_DECEN,GERMANY,1,8,0.5354779080409147
2,HEAT_LOW_T_DECEN,GERMANY,1,9,0.5661390940572634
2,HEAT_LOW_T_DECEN,GERMANY,1,10,0.332996816399263
2,HEAT_LOW_T_DECEN,GERMANY,1,11,0.2204933547816322
2,HEAT_LOW_T_DECEN,GERMANY,1,12,0.2151084279140557
2,HEAT_LOW_T_DECEN,GERMANY,2,1,0.20289621210953415
2,HEAT_LOW_T_DECEN,GERMANY,2,2,0.16633358820377298
2,HEAT_LOW_T_DECEN,GERMANY,2,3,0.22244321123046237
2,HEAT_LOW_T_DECEN,GERMANY,2,4,0.26140452909378786
2,HEAT_LOW_T_DECEN,GERMANY,2,5,0.5191840922659431
2,HEAT_LOW_T_DECEN,GERMANY,2,6,0.2622399290433626
2,HEAT_LOW_T_DECEN,GERMANY,2,7,0.5659369881026176
2,HEAT_LOW_T_DECEN,GERMANY,2,8,0.5325771487351451
2,HEAT_LOW_T_DECEN,GERMANY,2,9,0.5661381580489471
2,HEAT_LOW_T_DECEN,GERMANY,2,10,0.31975617535382245
2,HEAT_LOW_T_DECEN,GERMANY,2,11,0.21668057626996054
2,HEAT_LOW_T_DECEN,GERMANY,2,12,0.21324838402170637
2,HEAT_LOW_T_DECEN,GERMANY,3,1,0.19059968817850403
2,HEAT_LOW_T_DECEN,GERMANY,3,2,0.15530555772672833
2,HEAT_LOW_T_DECEN,GERMANY,3,3,0.20964574625796684
2,HEAT_LOW_T_DECEN,GERMANY,3,4,0.22492805502078403
2,HEAT_LOW_T_DECEN,GERMANY,3,5,0.5065245325717624
2,HEAT_LOW_T_DECEN,GERMANY,3,6,0.22573334683543975
2,HEAT_LOW_T_DECEN,GERMANY,3,7,0.5658733920150463
2,HEAT_LOW_T_DECEN,GERMANY,3,8,0.5232300220540039
2,HEAT_LOW_T_DECEN,GERMANY,3,9,0.5661353500425766
2,HEAT_LOW_T_DECEN,GERMANY,3,10,0.28269052348015805
2,HEAT_LOW_T_DECEN,GERMANY,3,11,0.2016108242634764
2,HEAT_LOW_T_DECEN,GERMANY,3,12,0.2006710613268622
2,HEAT_LOW_T_DECEN,GERMANY,4,1,0.1588531609122851
2,HEAT_LOW_T_DECEN,GERMANY,4,2,0.1274427568108745
2,HEAT_LOW_T_DECEN,GERMANY,4,3,0.17621540630359242
2,HEAT_LOW_T_DECEN,GERMANY,4,4,0.18059167960965145
2,HEAT_LOW_T_DECEN,GERMANY,4,5,0.48568963125548215
2,HEAT_LOW_T_DECEN,GERMANY,4,6,0.18132246611837374
2,HEAT_LOW_T_DECEN,GERMANY,4,7,0.565762133247515
2,HEAT_LOW_T_DECEN,GERMANY,4,8,0.5075568708412727
2,HEAT_LOW_T_DECEN,GERMANY,4,9,0.5661306700938521
2,HEAT_LOW_T_DECEN,GERMANY,4,10,0.234803234314884
2,HEAT_LOW_T_DECEN,GERMANY,4,11,0.16914660995741448
2,HEAT_LOW_T_DECEN,GERMANY,4,12,0.16799751483557723
2,HEAT_LOW_T_DECEN,GERMANY,5,1,0.12285175338148092
2,HEAT_LOW_T_DECEN,GERMANY,5,2,0.09686696676312631
2,HEAT_LOW_T_DECEN,GERMANY,5,3,0.13760857079743824
2,HEAT_LOW_T_DECEN,GERMANY,5,4,0.17198192625811132
2,HEAT_LOW_T_DECEN,GERMANY,5,5,0.4806683878153089
2,HEAT_LOW_T_DECEN,GERMANY,5,6,0.17269349781490875
2,HEAT_LOW_T_DECEN,GERMANY,5,7,0.565734091723371
2,HEAT_LOW_T_DECEN,GERMANY,5,8,0.5037251038891788
2,HEAT_LOW_T_DECEN,GERMANY,5,9,0.5661297341133936
2,HEAT_LOW_T_DECEN,GERMANY,5,10,0.2251179234944437
2,HEAT_LOW_T_DECEN,GERMANY,5,11,0.1358351380542772
2,HEAT_LOW_T_DECEN,GERMANY,5,12,0.13058812399041556
2,HEAT_LOW_T_DECEN,GERMANY,6,1,0.11616536975379864
2,HEAT_LOW_T_DECEN,GERMANY,6,2,0.09130355500040335
2,HEAT_LOW_T_DECEN,GERMANY,6,3,0.1303551709601693
2,HEAT_LOW_T_DECEN,GERMANY,6,4,0.17826471377445094
2,HEAT_LOW_T_DECEN,GERMANY,6,5,0.48437054886372666
2,HEAT_LOW_T_DECEN,GERMANY,6,6,0.17899050416651247
2,HEAT_LOW_T_DECEN,GERMANY,6,7,0.5657546552359414
2,HEAT_LOW_T_DECEN,GERMANY,6,8,0.5065522568722055
2,HEAT_LOW_T_DECEN,GERMANY,6,9,0.5661306700938521
2,HEAT_LOW_T_DECEN,GERMANY,6,10,0.23219839628720726
2,HEAT_LOW_T_DECEN,GERMANY,6,11,0.12901170021217867
2,HEAT_LOW_T_DECEN,GERMANY,6,12,0.12359809418689062
2,HEAT_LOW_T_DECEN,GERMANY,7,1,0.1210352936784547
2,HEAT_LOW_T_DECEN,GERMANY,7,2,0.095352071760679
2,HEAT_LOW_T_DECEN,GERMANY,7,3,0.13564062697122053
2,HEAT_LOW_T_DECEN,GERMANY,7,4,0.18397321687860796
2,HEAT_LOW_T_DECEN,GERMANY,7,5,0.4875595698180594
2,HEAT_LOW_T_DECEN,GERMANY,7,6,0.1847111572083653
2,HEAT_LOW_T_DECEN,GERMANY,7,7,0.5657724158362191
2,HEAT_LOW_T_DECEN,GERMANY,7,8,0.5089789705194282
2,HEAT_LOW_T_DECEN,GERMANY,7,9,0.5661306700938521
2,HEAT_LOW_T_DECEN,GERMANY,7,10,0.23857169681110474
2,HEAT_LOW_T_DECEN,GERMANY,7,11,0.1348593043361397
2,HEAT_LOW_T_DECEN,GERMANY,7,12,0.1286904854073714
2,HEAT_LOW_T_DECEN,GERMANY,8,1,0.1255040706015463
2,HEAT_LOW_T_DECEN,GERMANY,8,2,0.09908366207371881
2,HEAT_LOW_T_DECEN,GERMANY,8,3,0.14047848792169562
2,HEAT_LOW_T_DECEN,GERMANY,8,4,0.1902290916918561
2,HEAT_LOW_T_DECEN,GERMANY,8,5,0.4908795105686634
2,HEAT_LOW_T_DECEN,GERMANY,8,6,0.19097950666821858
2,HEAT_LOW_T_DECEN,GERMANY,8,7,0.5657911124096668
2,HEAT_LOW_T_DECEN,GERMANY,8,8,0.511494746212614
2,HEAT_LOW_T_DECEN,GERMANY,8,9,0.5661316060774068
2,HEAT_LOW_T_DECEN,GERMANY,8,10,0.24549150294899716
2,HEAT_LOW_T_DECEN,GERMANY,8,11,0.13983689011197828
2,HEAT_LOW_T_DECEN,GERMANY,8,12,0.13335720872097745
2,HEAT_LOW_T_DECEN,GERMANY,9,1,0.1304503693982666
2,HEAT_LOW_T_DECEN,GERMANY,9,2,0.10323265822781968
2,HEAT_LOW_T_DECEN,GERMANY,9,3,0.14581968516933905
2,HEAT_LOW_T_DECEN,GERMANY,9,4,0.19681605728688234
2,HEAT_LOW_T_DECEN,GERMANY,9,5,0.4941907636129194
2,HEAT_LOW_T_DECEN,GERMANY,9,6,0.19757885692402583
2,HEAT_LOW_T_DECEN,GERMANY,9,7,0.56580887529904
2,HEAT_LOW_T_DECEN,GERMANY,9,8,0.5139961642007312
