st,n,h,td,val
AMMONIA,GERMANY,17,2,1.055166011021459e-09
AMMONIA,GERMANY,17,3,1.793782068996577e-09
AMMONIA,GERMANY,17,4,5.125092006135514e-10
AMMONIA,GERMANY,17,5,4.982728626281634e-10
AMMONIA,GERMANY,17,6,1.195854815923948e-09
AMMONIA,GERMANY,17,7,4.720480368205169e-10
AMMONIA,GERMANY,17,8,3.146986924851449e-10
AMMONIA,GERMANY,17,9,7.799054601084133e-10
AMMONIA,GERMANY,17,10,6.899162757566065e-10
AMMONIA,GERMANY,17,11,5.275830317712654e-10
AMMONIA,GERMANY,17,12,3.816557960623448e-10
AMMONIA,GERMANY,18,1,6.643637572735062e-10
AMMONIA,GERMANY,18,2,1.055166010940991e-09
AMMONIA,GERMANY,18,3,1.793782068978366e-09
AMMONIA,GERMANY,18,4,5.125092006567236e-10
AMMONIA,GERMANY,18,5,4.98272862677609e-10
AMMONIA,GERMANY,18,6,1.195854816035544e-09
AMMONIA,GERMANY,18,7,4.72048036829199e-10
AMMONIA,GERMANY,18,8,3.146986924961828e-10
AMMONIA,GERMANY,18,9,7.799054601337713e-10
AMMONIA,GERMANY,18,10,6.89916275738607e-10
AMMONIA,GERMANY,18,11,5.275830317254727e-10
AMMONIA,GERMANY,18,12,3.816557960321428e-10
AMMONIA,GERMANY,19,1,6.643637572426953e-10
AMMONIA,GERMANY,19,2,1.055166010860152e-09
AMMONIA,GERMANY,19,3,1.793782068960154e-09
AMMONIA,GERMANY,19,4,5.125092006999223e-10
AMMONIA,GERMANY,19,5,4.982728627223958e-10
AMMONIA,GERMANY,19,6,1.195854816137929e-09
AMMONIA,GERMANY,19,7,4.720480368262873e-10
AMMONIA,GERMANY,19,8,3.146986925265834e-10
AMMONIA,GERMANY,19,9,7.799054601589176e-10
AMMONIA,GERMANY,19,10,6.899162757207664e-10
AMMONIA,GERMANY,19,11,5.275830316795741e-10
AMMONIA,GERMANY,19,12,3.816557960020732e-10
AMMONIA,GERMANY,20,1,6.643637572120433e-10
AMMONIA,GERMANY,20,2,1.05516601077926e-09
AMMONIA,GERMANY,20,3,1.793782068941943e-09
AMMONIA,GERMANY,20,4,5.125092007423533e-10
AMMONIA,GERMANY,20,5,4.982728627583683e-10
AMMONIA,GERMANY,20,6,1.195854816505912e-09
AMMONIA,GERMANY,20,7,4.720480368233227e-10
AMMONIA,GERMANY,20,8,3.146986925375816e-10
AMMONIA,GERMANY,20,9,7.79905460183958e-10
AMMONIA,GERMANY,20,10,6.899162757032434e-10
AMMONIA,GERMANY,20,11,5.275830316336226e-10
AMMONIA,GERMANY,20,12,3.8165579597203e-10
AMMONIA,GERMANY,21,1,6.643637571815502e-10
AMMONIA,GERMANY,21,2,1.055166010698051e-09
AMMONIA,GERMANY,21,3,1.793782068923732e-09
AMMONIA,GERMANY,21,4,5.125092007817668e-10
AMMONIA,GERMANY,21,5,4.982728628057227e-10
AMMONIA,GERMANY,21,6,1.195854816614491e-09
AMMONIA,GERMANY,21,7,4.720480368202522e-10
AMMONIA,GERMANY,21,8,3.146986925485004e-10
AMMONIA,GERMANY,21,9,7.799054602088396e-10
AMMONIA,GERMANY,21,10,6.899162756858263e-10
AMMONIA,GERMANY,21,11,5.275830315875122e-10
AMMONIA,GERMANY,21,12,3.816557959420397e-10
AMMONIA,GERMANY,22,1,6.643637571512158e-10
AMMONIA,GERMANY,22,2,1.055166010616683e-09
AMMONIA,GERMANY,22,3,1.793782068905521e-09
AMMONIA,GERMANY,22,4,5.125092008238008e-10
AMMONIA,GERMANY,22,5,4.982728628531301e-10
AMMONIA,GERMANY,22,6,1.195854816723388e-09
AMMONIA,GERMANY,22,7,4.720480368170758e-10
AMMONIA,GERMANY,22,8,3.146986925594059e-10
AMMONIA,GERMANY,22,9,7.799054602335095e-10
AMMONIA,GERMANY,22,10,6.89916275668568e-10
AMMONIA,GERMANY,22,11,5.275830315413489e-10
AMMONIA,GERMANY,22,12,3.816557959120759e-10
AMMONIA,GERMANY,23,1,6.643637571210402e-10
AMMONIA,GERMANY,23,2,1.055166010535103e-09
AMMONIA,GERMANY,23,3,1.793782068887098e-09
AMMONIA,GERMANY,23,4,5.125092008720552e-10
AMMONIA,GERMANY,23,5,4.982728629005904e-10
AMMONIA,GERMANY,23,6,1.195854817186186e-09
AMMONIA,GERMANY,23,7,4.720480368138465e-10
AMMONIA,GERMANY,23,8,3.146986925702188e-10
AMMONIA,GERMANY,23,9,7.799054602580205e-10
AMMONIA,GERMANY,23,10,6.899162756515744e-10
AMMONIA,GERMANY,23,11,5.275830314950268e-10
AMMONIA,GERMANY,23,12,3.816557958821386e-10
AMMONIA,GERMANY,24,1,6.643637570910235e-10
AMMONIA,GERMANY,24,2,1.055166009964574e-09
AMMONIA,GERMANY,24,3,1.793782067261959e-09
AMMONIA,GERMANY,24,4,5.125092009153598e-10
AMMONIA,GERMANY,24,5,4.982728629482095e-10
AMMONIA,GERMANY,24,6,1.195854817287088e-09
AMMONIA,GERMANY,24,7,4.720480368104848e-10
AMMONIA,GERMANY,24,8,3.146986925810317e-10
AMMONIA,GERMANY,24,9,7.799054602823727e-10
AMMONIA,GERMANY,24,10,6.899162756346867e-10
AMMONIA,GERMANY,24,11,5.275830314486518e-10
AMMONIA,GERMANY,24,12,3.816557958522542e-10
COAL,GERMANY,1,1,5.611268436282618e-10
COAL,GERMANY,1,2,15.00359718358629
COAL,GERMANY,1,3,15.00359718321512
COAL,GERMANY,1,4,15.00359718683012
COAL,GERMANY,1,5,1.035644850393784e-07
COAL,GERMANY,1,6,15.00359717431491
COAL,GERMANY,1,7,15.00359718669809
COAL,GERMANY,1,8,15.00359717126264
COAL,GERMANY,1,9,15.00359718663941
COAL,GERMANY,1,10,5.829596370506531e-10
COAL,GERMANY,1,11,15.00359718669309
COAL,GERMANY,1,12,5.154173495476377e-10
COAL,GERMANY,2,1,5.607257650658756e-10
COAL,GERMANY,2,2,15.00359718346965
COAL,GERMANY,2,3,15.00359718307229
COAL,GERMANY,2,4,15.00359718680016
COAL,GERMANY,2,5,1.105098348595137e-07
COAL,GERMANY,2,6,15.0035971737839
COAL,GERMANY,2,7,15.00359718667028
COAL,GERMANY,2,8,15.00359717102241
COAL,GERMANY,2,9,15.00359718659341
COAL,GERMANY,2,10,5.82526867985602e-10
COAL,GERMANY,2,11,15.00359718666057
COAL,GERMANY,2,12,5.152482097218078e-10
COAL,GERMANY,3,1,5.60380204468727e-10
COAL,GERMANY,3,2,15.00359718334524
COAL,GERMANY,3,3,15.00359718292119
COAL,GERMANY,3,4,15.0035971867704
COAL,GERMANY,3,5,3.247496336204953
COAL,GERMANY,3,6,15.00359717310111
COAL,GERMANY,3,7,15.00359718664262
COAL,GERMANY,3,8,15.00359717056403
COAL,GERMANY,3,9,15.00359718654735
COAL,GERMANY,3,10,5.821541025445005e-10
COAL,GERMANY,3,11,15.0035971866281
COAL,GERMANY,3,12,5.151744119921549e-10
COAL,GERMANY,4,1,5.6008008744936e-10
COAL,GERMANY,4,2,15.00359718321204
COAL,GERMANY,4,3,15.0035971827609
COAL,GERMANY,4,4,15.00359718674079
COAL,GERMANY,4,5,7.89100765528349
COAL,GERMANY,4,6,15.00359717220008
COAL,GERMANY,4,7,15.00359718661492
COAL,GERMANY,4,8,15.00359716978575
COAL,GERMANY,4,9,15.00359718650112
COAL,GERMANY,4,10,5.818304392136324e-10
COAL,GERMANY,4,11,15.00359718659564
COAL,GERMANY,4,12,5.151809282129509e-10
COAL,GERMANY,5,1,5.598176378700805e-10
COAL,GERMANY,5,2,15.00359718306896
COAL,GERMANY,5,3,15.00359718259026
COAL,GERMANY,5,4,15.00359718671132
COAL,GERMANY,5,5,12.17994949794341
COAL,GERMANY,5,6,15.00359717096002
COAL,GERMANY,5,7,15.00359718658734
COAL,GERMANY,5,8,15.00359716844543
COAL,GERMANY,5,9,15.00359718645471
COAL,GERMANY,5,10,5.815474667146148e-10
COAL,GERMANY,5,11,15.00359718656317
COAL,GERMANY,5,12,5.152601324519303e-10
COAL,GERMANY,6,1,5.59586649584281e-10
COAL,GERMANY,6,2,15.00359718291478
COAL,GERMANY,6,3,15.00359718240769
COAL,GERMANY,6,4,15.00359718668194
COAL,GERMANY,6,5,12.71849182762135
COAL,GERMANY,6,6,15.00359716912879
COAL,GERMANY,6,7,15.00359718655974
COAL,GERMANY,6,8,15.00359716595945
COAL,GERMANY,6,9,15.00359718640805
COAL,GERMANY,6,10,5.812984736734795e-10
COAL,GERMANY,6,11,15.00359718653064
COAL,GERMANY,6,12,5.154098071284769e-10
COAL,GERMANY,7,1,5.59382018575785e-10
COAL,GERMANY,7,2,15.00359718274795
COAL,GERMANY,7,3,15.00359718221163
COAL,GERMANY,7,4,15.00359718665265
COAL,GERMANY,7,5,7.36368606789361
COAL,GERMANY,7,6,15.00359716604737
COAL,GERMANY,7,7,15.00359718653215
COAL,GERMANY,7,8,15.00359715982134
COAL,GERMANY,7,9,15.00359718636111
COAL,GERMANY,7,10,5.810779428224035e-10
COAL,GERMANY,7,11,15.00359718649794
COAL,GERMANY,7,12,5.156325604069806e-10
COAL,GERMANY,8,1,5.591994324404342e-10
COAL,GERMANY,8,2,15.00359718256658
COAL,GERMANY,8,3,15.00359718200015
COAL,GERMANY,8,4,15.00359718662343
COAL,GERMANY,8,5,9.687485872010406
COAL,GERMANY,8,6,15.00359715897644
COAL,GERMANY,8,7,15.0035971865045
COAL,GERMANY,8,8,14.20355098679057
COAL,GERMANY,8,9,15.00359718631382
COAL,GERMANY,8,10,5.808812133217067e-10
COAL,GERMANY,8,11,15.00359718646524
COAL,GERMANY,8,12,5.15936474523781e-10
COAL,GERMANY,9,1,5.590351543810805e-10
COAL,GERMANY,9,2,15.0035971823684
COAL,GERMANY,9,3,15.00359718177041
COAL,GERMANY,9,4,15.00359718659423
COAL,GERMANY,9,5,0.5561097341488144
COAL,GERMANY,9,6,6.539489397354421
COAL,GERMANY,9,7,15.00359718647676
COAL,GERMANY,9,8,12.2583678757467
COAL,GERMANY,9,9,15.0035971862662
COAL,GERMANY,9,10,5.807042476655126e-10
COAL,GERMANY,9,11,15.00359718643231
COAL,GERMANY,9,12,5.163371536571756e-10
COAL,GERMANY,10,1,5.588858688673455e-10
COAL,GERMANY,10,2,15.00359718215073
COAL,GERMANY,10,3,15.00359718151976
COAL,GERMANY,10,4,15.00359718656504
COAL,GERMANY,10,5,5.881726124765504e-09
COAL,GERMANY,10,6,1.538464221974318e-07
COAL,GERMANY,10,7,15.00359718644895
COAL,GERMANY,10,8,1.207518178345458
COAL,GERMANY,10,9,15.00359718621813
COAL,GERMANY,10,10,5.805434647358195e-10
COAL,GERMANY,10,11,15.00359718639919
COAL,GERMANY,10,12,5.168626031164263e-10
COAL,GERMANY,11,1,5.587485658108156e-10
COAL,GERMANY,11,2,15.00359718190996
COAL,GERMANY,11,3,15.00359718124428
COAL,GERMANY,11,4,15.00359718653616
COAL,GERMANY,11,5,5.60203757796231e-09
COAL,GERMANY,11,6,1.948985913544172e-07
COAL,GERMANY,11,7,15.00359718642104
COAL,GERMANY,11,8,0.7244847861755295
COAL,GERMANY,11,9,15.00359718616949
COAL,GERMANY,11,10,5.803956138335192e-10
COAL,GERMANY,11,11,15.0035971863659
COAL,GERMANY,11,12,5.175646262889763e-10
COAL,GERMANY,12,1,5.586204481256636e-10
COAL,GERMANY,12,2,15.00359718164183
COAL,GERMANY,12,3,15.00359718093901
COAL,GERMANY,12,4,15.00359718650666
COAL,GERMANY,12,5,5.495660848419309e-09
COAL,GERMANY,12,6,5.406109628309599
COAL,GERMANY,12,7,15.0035971863931
COAL,GERMANY,12,8,6.408232172927433e-08
COAL,GERMANY,12,9,15.00359718612044
COAL,GERMANY,12,10,5.802576747304455e-10
COAL,GERMANY,12,11,15.00359718633233
COAL,GERMANY,12,12,5.18549757968846e-10
COAL,GERMANY,13,1,5.584988534693454e-10
COAL,GERMANY,13,2,15.00359718134047
COAL,GERMANY,13,3,15.00359718059766
COAL,GERMANY,13,4,15.00359718647682
COAL,GERMANY,13,5,5.443323399844959e-09
COAL,GERMANY,13,6,2.805865610996972
COAL,GERMANY,13,7,15.00359718636468
COAL,GERMANY,13,8,6.111311685554356e-08
COAL,GERMANY,13,9,15.00359718607061
COAL,GERMANY,13,10,5.801267735483512e-10
COAL,GERMANY,13,11,15.00359718629848
COAL,GERMANY,13,12,5.200880888142542e-10
COAL,GERMANY,14,1,5.583811813480588e-10
COAL,GERMANY,14,2,15.00359718099826
COAL,GERMANY,14,3,15.00359718021207
COAL,GERMANY,14,4,15.00359718644654
COAL,GERMANY,14,5,5.417979067022215e-09
COAL,GERMANY,14,6,1.818847664367987
COAL,GERMANY,14,7,15.00359718633591
COAL,GERMANY,14,8,6.363016288260027e-08
COAL,GERMANY,14,9,15.00359718602022
COAL,GERMANY,14,10,5.80000103869211e-10
COAL,GERMANY,14,11,15.00359718626431
COAL,GERMANY,14,12,5.232677627804957e-10
COAL,GERMANY,15,1,5.582648201255143e-10
COAL,GERMANY,15,2,15.00359718060488
COAL,GERMANY,15,3,15.00359717977084
COAL,GERMANY,15,4,15.00359718641574
COAL,GERMANY,15,5,5.409582598322402e-09
COAL,GERMANY,15,6,1.159187926708146
COAL,GERMANY,15,7,15.00359718630674
COAL,GERMANY,15,8,7.002366686387307e-08
COAL,GERMANY,15,9,15.00359718596901
COAL,GERMANY,15,10,5.798748474331407e-10
COAL,GERMANY,15,11,15.0035971862297
COAL,GERMANY,15,12,1.411827641634105e-08
COAL,GERMANY,16,1,5.581470660672535e-10
COAL,GERMANY,16,2,15.00359718014562
COAL,GERMANY,16,3,15.00359717925791
COAL,GERMANY,16,4,15.00359718638441
COAL,GERMANY,16,5,5.413609541774115e-09
COAL,GERMANY,16,6,7.315822663674335
COAL,GERMANY,16,7,15.00359718627724
COAL,GERMANY,16,8,8.76196089848805e-08
COAL,GERMANY,16,9,15.00359718591702
COAL,GERMANY,16,10,5.79748087061422e-10
COAL,GERMANY,16,11,15.00359718619467
COAL,GERMANY,16,12,2.258822781433435e-08
COAL,GERMANY,17,1,5.580250266750683e-10
COAL,GERMANY,17,2,15.00359717959904
COAL,GERMANY,17,3,15.00359717865003
COAL,GERMANY,17,4,15.00359718635258
COAL,GERMANY,17,5,5.429898801151069e-09
COAL,GERMANY,17,6,13.02969489379504
COAL,GERMANY,17,7,15.00359718624733
COAL,GERMANY,17,8,6.943910432787752
COAL,GERMANY,17,9,15.0035971858641
COAL,GERMANY,17,10,5.796167023115195e-10
COAL,GERMANY,17,11,15.00359718615918
