k,ct,n,h,td,b
1,HEAT_LOW_T_DHN,GERMANY,18,10,0.5722676717588093
1,HEAT_LOW_T_DHN,GERMANY,18,11,0.33720170625780205
1,HEAT_LOW_T_DHN,GERMANY,18,12,0.32647959431127394
1,HEAT_LOW_T_DHN,GERMANY,19,1,0.30448101057655996
1,HEAT_LOW_T_DHN,GERMANY,19,2,0.24102536743784078
1,HEAT_LOW_T_DHN,GERMANY,19,3,0.3402962818225908
1,HEAT_LOW_T_DHN,GERMANY,19,4,0.450055848393143
1,HEAT_LOW_T_DHN,GERMANY,19,5,1.1444183548608282
1,HEAT_LOW_T_DHN,GERMANY,19,6,0.45181466985890556
1,HEAT_LOW_T_DHN,GERMANY,19,7,1.3142889265846496
1,HEAT_LOW_T_DHN,GERMANY,19,8,1.1912891579746177
1,HEAT_LOW_T_DHN,GERMANY,19,9,1.315060312055642
1,HEAT_LOW_T_DHN,GERMANY,19,10,0.5792236863393084
1,HEAT_LOW_T_DHN,GERMANY,19,11,0.3327093847229153
1,HEAT_LOW_T_DHN,GERMANY,19,12,0.323277388321289
1,HEAT_LOW_T_DHN,GERMANY,20,1,0.3095383963649873
1,HEAT_LOW_T_DHN,GERMANY,20,2,0.24528453214919932
1,HEAT_LOW_T_DHN,GERMANY,20,3,0.3457449721166159
1,HEAT_LOW_T_DHN,GERMANY,20,4,0.47988188510415747
1,HEAT_LOW_T_DHN,GERMANY,20,5,1.158626167374718
1,HEAT_LOW_T_DHN,GERMANY,20,6,0.48169267779911434
1,HEAT_LOW_T_DHN,GERMANY,20,7,1.3143649384587466
1,HEAT_LOW_T_DHN,GERMANY,20,8,1.2019823733668715
1,HEAT_LOW_T_DHN,GERMANY,20,9,1.3150624862513893
1,HEAT_LOW_T_DHN,GERMANY,20,10,0.6115584239048831
1,HEAT_LOW_T_DHN,GERMANY,20,11,0.335980060589679
1,HEAT_LOW_T_DHN,GERMANY,20,12,0.3285453950307813
1,HEAT_LOW_T_DHN,GERMANY,21,1,0.3336440051262355
1,HEAT_LOW_T_DHN,GERMANY,21,2,0.2657084944443374
1,HEAT_LOW_T_DHN,GERMANY,21,3,0.37162815028165214
1,HEAT_LOW_T_DHN,GERMANY,21,4,0.5378320208237465
1,HEAT_LOW_T_DHN,GERMANY,21,5,1.1824960436417664
1,HEAT_LOW_T_DHN,GERMANY,21,6,0.5397202223827656
1,HEAT_LOW_T_DHN,GERMANY,21,7,1.314488748045996
1,HEAT_LOW_T_DHN,GERMANY,21,8,1.2197808880882348
1,HEAT_LOW_T_DHN,GERMANY,21,9,1.3150690088817676
1,HEAT_LOW_T_DHN,GERMANY,21,10,0.6726041637360884
1,HEAT_LOW_T_DHN,GERMANY,21,11,0.36011167718418435
1,HEAT_LOW_T_DHN,GERMANY,21,12,0.3536106685076496
1,HEAT_LOW_T_DHN,GERMANY,22,1,0.3820116342667226
1,HEAT_LOW_T_DHN,GERMANY,22,2,0.3073114851546002
1,HEAT_LOW_T_DHN,GERMANY,22,3,0.4231285023547245
1,HEAT_LOW_T_DHN,GERMANY,22,4,0.6157949180479595
1,HEAT_LOW_T_DHN,GERMANY,22,5,1.2085992851966687
1,HEAT_LOW_T_DHN,GERMANY,22,6,0.6177389716393822
1,HEAT_LOW_T_DHN,GERMANY,22,7,1.3146190991286175
1,HEAT_LOW_T_DHN,GERMANY,22,8,1.239017023067655
1,HEAT_LOW_T_DHN,GERMANY,22,9,1.3150733573379667
1,HEAT_LOW_T_DHN,GERMANY,22,10,0.7512214246125318
1,HEAT_LOW_T_DHN,GERMANY,22,11,0.4105762562158954
1,HEAT_LOW_T_DHN,GERMANY,22,12,0.4036824621442513
1,HEAT_LOW_T_DHN,GERMANY,23,1,0.4504779401319898
1,HEAT_LOW_T_DHN,GERMANY,23,2,0.3676648900670248
1,HEAT_LOW_T_DHN,GERMANY,23,3,0.495054091974653
1,HEAT_LOW_T_DHN,GERMANY,23,4,0.6569002913206922
1,HEAT_LOW_T_DHN,GERMANY,23,5,1.2202281143871312
1,HEAT_LOW_T_DHN,GERMANY,23,6,0.6588520463718944
1,HEAT_LOW_T_DHN,GERMANY,23,7,1.314675592626733
1,HEAT_LOW_T_DHN,GERMANY,23,8,1.2475090034179905
1,HEAT_LOW_T_DHN,GERMANY,23,9,1.31507553157685
1,HEAT_LOW_T_DHN,GERMANY,23,10,0.7911397470689904
1,HEAT_LOW_T_DHN,GERMANY,23,11,0.48126075584551753
1,HEAT_LOW_T_DHN,GERMANY,23,12,0.47405939438064415
1,HEAT_LOW_T_DHN,GERMANY,24,1,0.4882532225451237
1,HEAT_LOW_T_DHN,GERMANY,24,2,0.4017223695077011
1,HEAT_LOW_T_DHN,GERMANY,24,3,0.5300525163278202
1,HEAT_LOW_T_DHN,GERMANY,24,4,0.6432086168791741
1,HEAT_LOW_T_DHN,GERMANY,24,5,1.2164957143279138
1,HEAT_LOW_T_DHN,GERMANY,24,6,0.6451592735846622
1,HEAT_LOW_T_DHN,GERMANY,24,7,1.314656036635619
1,HEAT_LOW_T_DHN,GERMANY,24,8,1.2447894519250569
1,HEAT_LOW_T_DHN,GERMANY,24,9,1.31507553157685
1,HEAT_LOW_T_DHN,GERMANY,24,10,0.777956922913949
1,HEAT_LOW_T_DHN,GERMANY,24,11,0.5223949997029913
1,HEAT_LOW_T_DHN,GERMANY,24,12,0.5126396855144518
2,ELECTRICITY,GERMANY,1,1,0.0686040726267056
2,ELECTRICITY,GERMANY,1,2,0.06900013914158172
2,ELECTRICITY,GERMANY,1,3,0.06909266322862849
2,ELECTRICITY,GERMANY,1,4,0.07222548740661514
2,ELECTRICITY,GERMANY,1,5,0.07297673781195853
2,ELECTRICITY,GERMANY,1,6,0.07473315677740158
2,ELECTRICITY,GERMANY,1,7,0.07416889005625747
2,ELECTRICITY,GERMANY,1,8,0.07424463000079227
2,ELECTRICITY,GERMANY,1,9,0.07267851534561755
2,ELECTRICITY,GERMANY,1,10,0.07230280145012534
2,ELECTRICITY,GERMANY,1,11,0.07275814075597428
2,ELECTRICITY,GERMANY,1,12,0.0711304360052742
2,ELECTRICITY,GERMANY,2,1,0.06917658653963356
2,ELECTRICITY,GERMANY,2,2,0.06972153564750144
2,ELECTRICITY,GERMANY,2,3,0.0695478981069688
2,ELECTRICITY,GERMANY,2,4,0.07212708746560376
2,ELECTRICITY,GERMANY,2,5,0.07291579439145507
2,ELECTRICITY,GERMANY,2,6,0.07428784312920751
2,ELECTRICITY,GERMANY,2,7,0.07409622562692175
2,ELECTRICITY,GERMANY,2,8,0.0741948761896961
2,ELECTRICITY,GERMANY,2,9,0.07264269862579585
2,ELECTRICITY,GERMANY,2,10,0.07211435666931285
2,ELECTRICITY,GERMANY,2,11,0.07332809400293586
2,ELECTRICITY,GERMANY,2,12,0.07152648075704926
2,ELECTRICITY,GERMANY,3,1,0.06918448072129103
2,ELECTRICITY,GERMANY,3,2,0.07006273931658415
2,ELECTRICITY,GERMANY,3,3,0.06938504802312008
2,ELECTRICITY,GERMANY,3,4,0.07153893674114795
2,ELECTRICITY,GERMANY,3,5,0.07210425825651048
2,ELECTRICITY,GERMANY,3,6,0.07368544983372688
2,ELECTRICITY,GERMANY,3,7,0.0733285946819815
2,ELECTRICITY,GERMANY,3,8,0.07383453214037856
2,ELECTRICITY,GERMANY,3,9,0.07220224914527164
2,ELECTRICITY,GERMANY,3,10,0.07137036692827699
2,ELECTRICITY,GERMANY,3,11,0.07353308416546396
2,ELECTRICITY,GERMANY,3,12,0.07137673664455249
2,ELECTRICITY,GERMANY,4,1,0.06895431781948524
2,ELECTRICITY,GERMANY,4,2,0.07002090906230458
2,ELECTRICITY,GERMANY,4,3,0.06915202424439093
2,ELECTRICITY,GERMANY,4,4,0.06987453849044567
2,ELECTRICITY,GERMANY,4,5,0.07029274898273916
2,ELECTRICITY,GERMANY,4,6,0.07186198633867685
2,ELECTRICITY,GERMANY,4,7,0.07174484898014367
2,ELECTRICITY,GERMANY,4,8,0.07158205567104044
2,ELECTRICITY,GERMANY,4,9,0.06996226126451742
2,ELECTRICITY,GERMANY,4,10,0.06988285262719936
2,ELECTRICITY,GERMANY,4,11,0.07373264226312329
2,ELECTRICITY,GERMANY,4,12,0.07078344487390813
2,ELECTRICITY,GERMANY,5,1,0.06776166107208759
2,ELECTRICITY,GERMANY,5,2,0.0689879183895124
2,ELECTRICITY,GERMANY,5,3,0.06762828517503557
2,ELECTRICITY,GERMANY,5,4,0.06626006426812839
2,ELECTRICITY,GERMANY,5,5,0.06700872151380186
2,ELECTRICITY,GERMANY,5,6,0.06816230645120108
2,ELECTRICITY,GERMANY,5,7,0.06820312053723264
2,ELECTRICITY,GERMANY,5,8,0.06788054407748201
2,ELECTRICITY,GERMANY,5,9,0.06654794238670214
2,ELECTRICITY,GERMANY,5,10,0.06600722143775768
2,ELECTRICITY,GERMANY,5,11,0.07386144555839504
2,ELECTRICITY,GERMANY,5,12,0.06912817860915388
2,ELECTRICITY,GERMANY,6,1,0.0645716828374381
2,ELECTRICITY,GERMANY,6,2,0.06570027013381172
2,ELECTRICITY,GERMANY,6,3,0.0641681222208432
2,ELECTRICITY,GERMANY,6,4,0.0642084595382402
2,ELECTRICITY,GERMANY,6,5,0.06446852071188072
2,ELECTRICITY,GERMANY,6,6,0.06561797777419486
2,ELECTRICITY,GERMANY,6,7,0.06560721188538399
2,ELECTRICITY,GERMANY,6,8,0.06542285187854499
2,ELECTRICITY,GERMANY,6,9,0.06428060103715756
2,ELECTRICITY,GERMANY,6,10,0.06355393252437022
2,ELECTRICITY,GERMANY,6,11,0.07299133403812857
2,ELECTRICITY,GERMANY,6,12,0.06528399895145007
2,ELECTRICITY,GERMANY,7,1,0.06172449691286337
2,ELECTRICITY,GERMANY,7,2,0.06296657425049915
2,ELECTRICITY,GERMANY,7,3,0.061851710829204855
2,ELECTRICITY,GERMANY,7,4,0.06302258085591766
2,ELECTRICITY,GERMANY,7,5,0.06294748826195848
2,ELECTRICITY,GERMANY,7,6,0.06443376473701787
2,ELECTRICITY,GERMANY,7,7,0.06442443287233394
2,ELECTRICITY,GERMANY,7,8,0.0640751998470597
2,ELECTRICITY,GERMANY,7,9,0.06283232209985759
2,ELECTRICITY,GERMANY,7,10,0.062311834235751457
2,ELECTRICITY,GERMANY,7,11,0.07139225911751955
2,ELECTRICITY,GERMANY,7,12,0.06240416362010746
2,ELECTRICITY,GERMANY,8,1,0.06047087772590908
2,ELECTRICITY,GERMANY,8,2,0.06212989247560907
2,ELECTRICITY,GERMANY,8,3,0.0613807870431131
2,ELECTRICITY,GERMANY,8,4,0.06273448159609091
2,ELECTRICITY,GERMANY,8,5,0.06246836020634453
2,ELECTRICITY,GERMANY,8,6,0.06412121717906731
2,ELECTRICITY,GERMANY,8,7,0.06386600656577597
2,ELECTRICITY,GERMANY,8,8,0.06349692433447804
2,ELECTRICITY,GERMANY,8,9,0.062296446748977205
2,ELECTRICITY,GERMANY,8,10,0.062008692665565746
2,ELECTRICITY,GERMANY,8,11,0.0688037398046372
2,ELECTRICITY,GERMANY,8,12,0.061536794927329386
2,ELECTRICITY,GERMANY,9,1,0.06056065776869246
2,ELECTRICITY,GERMANY,9,2,0.06188210629144037
2,ELECTRICITY,GERMANY,9,3,0.06154057304333812
2,ELECTRICITY,GERMANY,9,4,0.062280963664921446
2,ELECTRICITY,GERMANY,9,5,0.06208366285368543
2,ELECTRICITY,GERMANY,9,6,0.0634807852426679
2,ELECTRICITY,GERMANY,9,7,0.06273474335535487
2,ELECTRICITY,GERMANY,9,8,0.06281142805769599
2,ELECTRICITY,GERMANY,9,9,0.061564158970707904
2,ELECTRICITY,GERMANY,9,10,0.06175573131208784
2,ELECTRICITY,GERMANY,9,11,0.06746732700859771
2,ELECTRICITY,GERMANY,9,12,0.06121619526612273
2,ELECTRICITY,GERMANY,10,1,0.06000327933739684
2,ELECTRICITY,GERMANY,10,2,0.061520277415802474
2,ELECTRICITY,GERMANY,10,3,0.06127317500298479
2,ELECTRICITY,GERMANY,10,4,0.06206633807195997
2,ELECTRICITY,GERMANY,10,5,0.06152078086742039
2,ELECTRICITY,GERMANY,10,6,0.06276129709009115
2,ELECTRICITY,GERMANY,10,7,0.06206454463813165
2,ELECTRICITY,GERMANY,10,8,0.06212696580923055
2,ELECTRICITY,GERMANY,10,9,0.060905234134229234
2,ELECTRICITY,GERMANY,10,10,0.06115971945336282
2,ELECTRICITY,GERMANY,10,11,0.06651314495325526
2,ELECTRICITY,GERMANY,10,12,0.06100620931540717
2,ELECTRICITY,GERMANY,11,1,0.05944168161466261
2,ELECTRICITY,GERMANY,11,2,0.06138028588014065
2,ELECTRICITY,GERMANY,11,3,0.06140194358289362
2,ELECTRICITY,GERMANY,11,4,0.0621539323770566
2,ELECTRICITY,GERMANY,11,5,0.06162330398746987
2,ELECTRICITY,GERMANY,11,6,0.06247189017851742
2,ELECTRICITY,GERMANY,11,7,0.0629372119297882
2,ELECTRICITY,GERMANY,11,8,0.06260053859632979
2,ELECTRICITY,GERMANY,11,9,0.06112873694535954
2,ELECTRICITY,GERMANY,11,10,0.06131010374309116
2,ELECTRICITY,GERMANY,11,11,0.0660793398061146
2,ELECTRICITY,GERMANY,11,12,0.06081162624497416
2,ELECTRICITY,GERMANY,12,1,0.05962583317528238
2,ELECTRICITY,GERMANY,12,2,0.061488274811193434
2,ELECTRICITY,GERMANY,12,3,0.06216709028167651
2,ELECTRICITY,GERMANY,12,4,0.06234537222888053
2,ELECTRICITY,GERMANY,12,5,0.06227601070335206
2,ELECTRICITY,GERMANY,12,6,0.06272683918860393
2,ELECTRICITY,GERMANY,12,7,0.06321739743651039
2,ELECTRICITY,GERMANY,12,8,0.06337413073353343
2,ELECTRICITY,GERMANY,12,9,0.06134362296220766
2,ELECTRICITY,GERMANY,12,10,0.061490990719948846
2,ELECTRICITY,GERMANY,12,11,0.06627069498086363
2,ELECTRICITY,GERMANY,12,12,0.06079023543070795
2,ELECTRICITY,GERMANY,13,1,0.05979714220216132
2,ELECTRICITY,GERMANY,13,2,0.06164705448902022
2,ELECTRICITY,GERMANY,13,3,0.06289635061979928
2,ELECTRICITY,GERMANY,13,4,0.06279060035227353
2,ELECTRICITY,GERMANY,13,5,0.06283342493540169
2,ELECTRICITY,GERMANY,13,6,0.06326410703432069
2,ELECTRICITY,GERMANY,13,7,0.06335143339119492
2,ELECTRICITY,GERMANY,13,8,0.06410973398659438
2,ELECTRICITY,GERMANY,13,9,0.06182302293474832
2,ELECTRICITY,GERMANY,13,10,0.0621106431502581
2,ELECTRICITY,GERMANY,13,11,0.06731340097506146
2,ELECTRICITY,GERMANY,13,12,0.06132755918206794
2,ELECTRICITY,GERMANY,14,1,0.060213977361903016
2,ELECTRICITY,GERMANY,14,2,0.06205860142693647
2,ELECTRICITY,GERMANY,14,3,0.06369846702877816
2,ELECTRICITY,GERMANY,14,4,0.06330662055004829
2,ELECTRICITY,GERMANY,14,5,0.06321436742079085
2,ELECTRICITY,GERMANY,14,6,0.06351237407325962
2,ELECTRICITY,GERMANY,14,7,0.0637502150515773
2,ELECTRICITY,GERMANY,14,8,0.06467183737921861
2,ELECTRICITY,GERMANY,14,9,0.061975975660709316
2,ELECTRICITY,GERMANY,14,10,0.06266320738703102
2,ELECTRICITY,GERMANY,14,11,0.06803098239200071
2,ELECTRICITY,GERMANY,14,12,0.0616231524473024
2,ELECTRICITY,GERMANY,15,1,0.06040436027058842
2,ELECTRICITY,GERMANY,15,2,0.062442001854376504
2,ELECTRICITY,GERMANY,15,3,0.06384187124934028
2,ELECTRICITY,GERMANY,15,4,0.06382398492584707
2,ELECTRICITY,GERMANY,15,5,0.06363678184953173
2,ELECTRICITY,GERMANY,15,6,0.06421597357829742
2,ELECTRICITY,GERMANY,15,7,0.06428307450745437
2,ELECTRICITY,GERMANY,15,8,0.06515471149348091
2,ELECTRICITY,GERMANY,15,9,0.062428260752978595
2,ELECTRICITY,GERMANY,15,10,0.06351484243621763
2,ELECTRICITY,GERMANY,15,11,0.06829295972143971
2,ELECTRICITY,GERMANY,15,12,0.06182475159302841
2,ELECTRICITY,GERMANY,16,1,0.06047793161815417
2,ELECTRICITY,GERMANY,16,2,0.06263381414496227
2,ELECTRICITY,GERMANY,16,3,0.06379273503038907
2,ELECTRICITY,GERMANY,16,4,0.06398701185879142
2,ELECTRICITY,GERMANY,16,5,0.06391329955575055
2,ELECTRICITY,GERMANY,16,6,0.06451122956819944
2,ELECTRICITY,GERMANY,16,7,0.06444801623067441
2,ELECTRICITY,GERMANY,16,8,0.06530526583413715
2,ELECTRICITY,GERMANY,16,9,0.0625880824060653
2,ELECTRICITY,GERMANY,16,10,0.06332731193339283
2,ELECTRICITY,GERMANY,16,11,0.06804797846819131
2,ELECTRICITY,GERMANY,16,12,0.06182739561033465
2,ELECTRICITY,GERMANY,17,1,0.059648399937605054
2,ELECTRICITY,GERMANY,17,2,0.06138630037599573
2,ELECTRICITY,GERMANY,17,3,0.06271731495879332
2,ELECTRICITY,GERMANY,17,4,0.06401752566316474
2,ELECTRICITY,GERMANY,17,5,0.06446100272978261
2,ELECTRICITY,GERMANY,17,6,0.0645964287280519
2,ELECTRICITY,GERMANY,17,7,0.06481893630722184
2,ELECTRICITY,GERMANY,17,8,0.06520076617154914
2,ELECTRICITY,GERMANY,17,9,0.06295086173835611
2,ELECTRICITY,GERMANY,17,10,0.06326474591243868
2,ELECTRICITY,GERMANY,17,11,0.06612188393270198
2,ELECTRICITY,GERMANY,17,12,0.06101997533809865
2,ELECTRICITY,GERMANY,18,1,0.05996747711555968
2,ELECTRICITY,GERMANY,18,2,0.06111596518275619
2,ELECTRICITY,GERMANY,18,3,0.06117614346094993
2,ELECTRICITY,GERMANY,18,4,0.06384881167350692
2,ELECTRICITY,GERMANY,18,5,0.06475227422577688
2,ELECTRICITY,GERMANY,18,6,0.06473471034800775
2,ELECTRICITY,GERMANY,18,7,0.06513986355922081
2,ELECTRICITY,GERMANY,18,8,0.06553149247160582
2,ELECTRICITY,GERMANY,18,9,0.0634430700130064
2,ELECTRICITY,GERMANY,18,10,0.06270496916452274
2,ELECTRICITY,GERMANY,18,11,0.06629529888185426
2,ELECTRICITY,GERMANY,18,12,0.060841254009380244
2,ELECTRICITY,GERMANY,19,1,0.06067640476729732
2,ELECTRICITY,GERMANY,19,2,0.0615193208804278
2,ELECTRICITY,GERMANY,19,3,0.06151368296051831
2,ELECTRICITY,GERMANY,19,4,0.06398025916391385
2,ELECTRICITY,GERMANY,19,5,0.06543150708835735
2,ELECTRICITY,GERMANY,19,6,0.06546392752533771
2,ELECTRICITY,GERMANY,19,7,0.06603975093539712
2,ELECTRICITY,GERMANY,19,8,0.06659828933985323
2,ELECTRICITY,GERMANY,19,9,0.06388049651697005
2,ELECTRICITY,GERMANY,19,10,0.06392373406961697
2,ELECTRICITY,GERMANY,19,11,0.0672357990243852
2,ELECTRICITY,GERMANY,19,12,0.06174741257310105
2,ELECTRICITY,GERMANY,20,1,0.06217737377162389
2,ELECTRICITY,GERMANY,20,2,0.06278991857028358
2,ELECTRICITY,GERMANY,20,3,0.06295829520451643
2,ELECTRICITY,GERMANY,20,4,0.06517323855693519
2,ELECTRICITY,GERMANY,20,5,0.06572542907225862
2,ELECTRICITY,GERMANY,20,6,0.0662811537898834
2,ELECTRICITY,GERMANY,20,7,0.06663158134208973
2,ELECTRICITY,GERMANY,20,8,0.06736968242721403
2,ELECTRICITY,GERMANY,20,9,0.06498310396007291
2,ELECTRICITY,GERMANY,20,10,0.06575664602665889
2,ELECTRICITY,GERMANY,20,11,0.06929991574166865
2,ELECTRICITY,GERMANY,20,12,0.06305921580575903
2,ELECTRICITY,GERMANY,21,1,0.06364588691081627
2,ELECTRICITY,GERMANY,21,2,0.06413916106473685
2,ELECTRICITY,GERMANY,21,3,0.06441344792841203
2,ELECTRICITY,GERMANY,21,4,0.06667714610536503
2,ELECTRICITY,GERMANY,21,5,0.06716527597418895
2,ELECTRICITY,GERMANY,21,6,0.06762232358431142
2,ELECTRICITY,GERMANY,21,7,0.06866435272022331
2,ELECTRICITY,GERMANY,21,8,0.06924221389675454
2,ELECTRICITY,GERMANY,21,9,0.06711598581604158
2,ELECTRICITY,GERMANY,21,10,0.06704912219997053
2,ELECTRICITY,GERMANY,21,11,0.07035728560450985
2,ELECTRICITY,GERMANY,21,12,0.06479804079633521
2,ELECTRICITY,GERMANY,22,1,0.06469949979651361
2,ELECTRICITY,GERMANY,22,2,0.06474218080119502
2,ELECTRICITY,GERMANY,22,3,0.0653905858602346
2,ELECTRICITY,GERMANY,22,4,0.06869698068168481
2,ELECTRICITY,GERMANY,22,5,0.06910371419325838
2,ELECTRICITY,GERMANY,22,6,0.06958375434137423
2,ELECTRICITY,GERMANY,22,7,0.07112969568997668
2,ELECTRICITY,GERMANY,22,8,0.07143778089560947
2,ELECTRICITY,GERMANY,22,9,0.06926116064901207
2,ELECTRICITY,GERMANY,22,10,0.06904316782591453
2,ELECTRICITY,GERMANY,22,11,0.07064674965540713
2,ELECTRICITY,GERMANY,22,12,0.06606162924047762
2,ELECTRICITY,GERMANY,23,1,0.06645634621523701
2,ELECTRICITY,GERMANY,23,2,0.06617455868095669
2,ELECTRICITY,GERMANY,23,3,0.06737843772770806
2,ELECTRICITY,GERMANY,23,4,0.07024880562816326
2,ELECTRICITY,GERMANY,23,5,0.07034398703148596
2,ELECTRICITY,GERMANY,23,6,0.07130930250320822
2,ELECTRICITY,GERMANY,23,7,0.07259850315116112
2,ELECTRICITY,GERMANY,23,8,0.07277913123456435
2,ELECTRICITY,GERMANY,23,9,0.07081064732508649
2,ELECTRICITY,GERMANY,23,10,0.07034866070939763
2,ELECTRICITY,GERMANY,23,11,0.07201377558657537
2,ELECTRICITY,GERMANY,23,12,0.06774694444059501
2,ELECTRICITY,GERMANY,24,1,0.06778530655510034
2,ELECTRICITY,GERMANY,24,2,0.06740810189381023
2,ELECTRICITY,GERMANY,24,3,0.06933519692594511
2,ELECTRICITY,GERMANY,24,4,0.07133799382483534
2,ELECTRICITY,GERMANY,24,5,0.07165710965581637
2,ELECTRICITY,GERMANY,24,6,0.07220925373291548
2,ELECTRICITY,GERMANY,24,7,0.0736100530574467
2,ELECTRICITY,GERMANY,24,8,0.07399004424701691
2,ELECTRICITY,GERMANY,24,9,0.07179404400720656
2,ELECTRICITY,GERMANY,24,10,0.07166428212940007
2,ELECTRICITY,GERMANY,24,11,0.07290688437896066
2,ELECTRICITY,GERMANY,24,12,0.06957093970108653
2,HEAT_HIGH_T,GERMANY,1,1,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,1,2,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,1,3,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,1,4,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,1,5,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,1,6,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,1,7,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,1,8,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,1,9,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,1,10,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,1,11,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,1,12,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,2,1,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,2,2,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,2,3,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,2,4,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,2,5,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,2,6,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,2,7,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,2,8,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,2,9,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,2,10,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,2,11,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,2,12,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,3,1,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,3,2,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,3,3,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,3,4,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,3,5,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,3,6,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,3,7,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,3,8,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,3,9,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,3,10,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,3,11,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,3,12,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,4,1,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,4,2,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,4,3,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,4,4,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,4,5,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,4,6,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,4,7,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,4,8,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,4,9,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,4,10,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,4,11,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,4,12,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,5,1,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,5,2,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,5,3,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,5,4,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,5,5,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,5,6,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,5,7,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,5,8,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,5,9,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,5,10,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,5,11,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,5,12,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,6,1,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,6,2,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,6,3,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,6,4,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,6,5,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,6,6,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,6,7,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,6,8,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,6,9,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,6,10,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,6,11,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,6,12,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,7,1,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,7,2,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,7,3,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,7,4,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,7,5,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,7,6,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,7,7,0.10937614361552528
2,HEAT_HIGH_T,GERMANY,7,8,0.10937614361552528
