k,ct,n,h,td,b
1,ELECTRICITY,GERMANY,21,6,0.17625540212387023
1,ELECTRICITY,GERMANY,21,7,0.1789714174075797
1,ELECTRICITY,GERMANY,21,8,0.18047759389845852
1,ELECTRICITY,GERMANY,21,9,0.17493564908631473
1,ELECTRICITY,GERMANY,21,10,0.17476137123081728
1,ELECTRICITY,GERMANY,21,11,0.1833839922862975
1,ELECTRICITY,GERMANY,21,12,0.16889400026542045
1,ELECTRICITY,GERMANY,22,1,0.16863715633240098
1,ELECTRICITY,GERMANY,22,2,0.16874840299244553
1,ELECTRICITY,GERMANY,22,3,0.1704384498344128
1,ELECTRICITY,GERMANY,22,4,0.1790564611351989
1,ELECTRICITY,GERMANY,22,5,0.18011659889503623
1,ELECTRICITY,GERMANY,22,6,0.18136780803511005
1,ELECTRICITY,GERMANY,22,7,0.18539725422410577
1,ELECTRICITY,GERMANY,22,8,0.18620026836099118
1,ELECTRICITY,GERMANY,22,9,0.18052697799620973
1,ELECTRICITY,GERMANY,22,10,0.1799587867442898
1,ELECTRICITY,GERMANY,22,11,0.18413847098485417
1,ELECTRICITY,GERMANY,22,12,0.17218750272934755
1,ELECTRICITY,GERMANY,23,1,0.17321631977413002
1,ELECTRICITY,GERMANY,23,2,0.17248184966817193
1,ELECTRICITY,GERMANY,23,3,0.17561972151649854
1,ELECTRICITY,GERMANY,23,4,0.18310124273200973
1,ELECTRICITY,GERMANY,23,5,0.1833493299852737
1,ELECTRICITY,GERMANY,23,6,0.18586539358123452
1,ELECTRICITY,GERMANY,23,7,0.18922565342708286
1,ELECTRICITY,GERMANY,23,8,0.1896964546919253
1,ELECTRICITY,GERMANY,23,9,0.18456566496674254
1,ELECTRICITY,GERMANY,23,10,0.18336151177578358
1,ELECTRICITY,GERMANY,23,11,0.18770157991753383
1,ELECTRICITY,GERMANY,23,12,0.17658022236034054
1,ELECTRICITY,GERMANY,24,1,0.17668021197264658
1,ELECTRICITY,GERMANY,24,2,0.17569704020724777
1,ELECTRICITY,GERMANY,24,3,0.1807199511605574
1,ELECTRICITY,GERMANY,24,4,0.18594017658428486
1,ELECTRICITY,GERMANY,24,5,0.18677194168983574
1,ELECTRICITY,GERMANY,24,6,0.18821108739174314
1,ELECTRICITY,GERMANY,24,7,0.19186222558329394
1,ELECTRICITY,GERMANY,24,8,0.1928526603446453
1,ELECTRICITY,GERMANY,24,9,0.18712885665355639
1,ELECTRICITY,GERMANY,24,10,0.18679063651054997
1,ELECTRICITY,GERMANY,24,11,0.19002943913618353
1,ELECTRICITY,GERMANY,24,12,0.18133440708913226
1,HEAT_HIGH_T,GERMANY,1,1,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,1,2,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,1,3,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,1,4,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,1,5,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,1,6,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,1,7,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,1,8,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,1,9,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,1,10,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,1,11,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,1,12,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,2,1,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,2,2,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,2,3,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,2,4,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,2,5,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,2,6,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,2,7,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,2,8,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,2,9,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,2,10,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,2,11,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,2,12,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,3,1,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,3,2,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,3,3,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,3,4,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,3,5,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,3,6,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,3,7,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,3,8,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,3,9,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,3,10,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,3,11,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,3,12,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,4,1,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,4,2,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,4,3,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,4,4,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,4,5,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,4,6,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,4,7,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,4,8,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,4,9,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,4,10,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,4,11,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,4,12,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,5,1,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,5,2,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,5,3,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,5,4,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,5,5,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,5,6,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,5,7,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,5,8,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,5,9,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,5,10,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,5,11,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,5,12,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,6,1,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,6,2,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,6,3,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,6,4,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,6,5,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,6,6,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,6,7,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,6,8,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,6,9,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,6,10,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,6,11,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,6,12,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,7,1,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,7,2,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,7,3,0.48969290807180166
1,HEAT_HIGH_T,GERMANY,7,4,0.48969290807180166
