k,ct,n,h,td,b
1,HEAT_HIGH_T,GERMANY,3,5,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,3,6,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,3,7,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,3,8,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,3,9,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,3,10,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,3,11,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,3,12,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,4,1,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,4,2,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,4,3,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,4,4,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,4,5,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,4,6,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,4,7,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,4,8,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,4,9,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,4,10,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,4,11,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,4,12,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,5,1,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,5,2,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,5,3,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,5,4,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,5,5,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,5,6,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,5,7,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,5,8,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,5,9,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,5,10,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,5,11,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,5,12,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,6,1,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,6,2,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,6,3,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,6,4,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,6,5,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,6,6,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,6,7,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,6,8,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,6,9,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,6,10,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,6,11,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,6,12,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,7,1,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,7,2,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,7,3,0.48616240652008663
